application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00834,2/21/2024,Dell XPS 13,3,1199,24,32.37,392.89,excellent,811,583,UNEMPLOYED,155,0.321,0.07,2,0,northeast,0
APP-00822,3/4/2024,Dell XPS-13,3,1199,24 months,48.56,392.89,Fair,587,822,UNEMPLOYED,214,0.319,0.72,,1,northeast,1
APP-00384,11/4/2024,ipad pro,1,1099,12,89.02,703.36,fair,622,1190,parttime,390,0.403,,0,0,Midwest,1
APP-00462,1/17/2024,macbook air,2,1299,-1,52.61,,fair,584,8549,FULL_TIME,30,0.01,0.13,3,0,Southeast,0
APP-01436,4/18/2024,iPhone 13,2,599,12,32.35,306.69,exc,774,1111,Part Time,363,0.356,0.22,1,0,northeast,0
APP-01297,10/28/2024,Dell XPS 13,3,1199,36 months,39.57,314.31,poor,347,4229,self_employed,1574,0.382,0.7,3,2,MIDWEST,1
APP-01643,10/8/2024,MAC Book Air,2,1299,12,128.6,665.09,poor,408,1788,Part Time,681,0.453,0.76,1,0,southeast,1
APP-00057,12/14/2024,Microsoft Surface Pro,2,1599,24,64.76,654.95,fair,627,815,Unemployed,,,0.92,4,0,Southwest,0
APP-01874,4/18/2024,microsoft surface pro,2,99999,36,43.17,523.96,fair,,784,STUDENT,264,0.392,0.85,4,1,West,0
APP-00438,6/14/2024,MacBook Air,2,1299,36,35.07,425.66,average,629,676,UNEMPLOYED,70,0.155,0.49,2,0,northeast,0
APP-00155,9/28/2024,Apple iPhone 14,1,,36 months,14.38,327.27,EXCELLENT,834,9332,FULL_TIME,1559,0.169,0.2,1,0,West,0
APP-01300,8/8/2024,iPhone14,1,799,12,79.1,511.36,low,515,18,unemployed,7,4.783,0.89,1,1,Southwest,1
APP-01555,1/21/2024,iPhone13,2,599,36,19.77,196.28,bad,300,5805,Full Time,1736,0.302,0.62,0,2,Southwest,0
APP-00170,10/24/2024,Galaxy S22,,649,36,14.28,212.66,gd,684,841,unemployed,157,0.204,0.15,3,0,WEST,0
APP-01635,4/17/2024,Apple iPhone 14,1,799,24,39.55,409.09,poor,534,2038,PART_TIME,351,0.192,0.81,0,0,mid west,1
APP-01002,6/17/2024,SAMSUNG S23,1,849,36,15.28,347.75,excellent,850,7871,FULL_TIME,2903,0.371,0.28,1,0,south west,0
APP-00034,1/14/2024,IPHONE 14,1,799,12,,511.36,Fair,652,600,unemployed,222,0.478,0.76,1,1,Northeast,1
APP-01563,7/19/2024,DELL XPS13,3,1199,36,39.57,314.31,POOR,460,3470,FULL_TIME,956,0.287,0.7,2,2,MW,1
APP-00363,1/24/2024,iPad Pro,1,1099,36 months,36.27,,poor,394,4907,fulltime,1169,0.246,0.89,3,0,northeast,0
APP-00359,6/3/2024,Dell XPS-13,3,1199,24,48.56,392.89,average,656,N/A,STUDENT,,,0.38,3,0,MIDWEST,0
APP-01463,10/22/2025,ipad pro,1,1099,24,29.67,562.69,EXCELLENT,775,2877,parttime,67,0.034,0.3,1,0,southeast,0
APP-00982,8/18/2024,Dell XPS-13,3,-999,12,64.75,491.11,EXCELLENT,795,953,Unemployed,362,0.448,0.07,0,0,northeast,0
APP-00875,1/17/2024,iPhone13,2,599,12,59.3,306.69,low,546,1260,student,246,-999,0.82,2,2,southeast,0
APP-01904,11/6/2024,Galaxy S23,1,849,36,28.02,347.75,bad,489,1982,parttime,743,0.389,0.77,4,3,Southeast,0
APP-01166,4/4/2024,iPhone 13,2,599,24,24.26,245.35,FAIR,633,1079,student,239,0.244,,0,0,Southeast,1
APP-00325,5/8/2024,Samsung Galaxy S22,2,649,36,14.28,212.66,GOOD,715,10004,fulltime,3579,0.359,0.75,,0,northeast,0
APP-01015,3/6/2024,Apple iPhone 14,,799,12,64.72,511.36,FAIR,660,50,Unemployed,20,1.694,0.22,3,1,Midwest,1
APP-01614,11/16/2024,Macbook Air,2,1299,24,64.3,532.07,Poor,513,1069,STUDENT,219,0.265,0.68,0,0,Southwest,0
APP-01590,10/30/2024,Apple iPad Pro,1,1099,12,108.8,703.36,bad,360,3591,full_time,186,0.082,0.68,3,1,Midwest,1
APP-00343,12/1/2024,Galaxy S22,2,649,24,26.28,265.83,FAIR,637,1451,Part Time,337,0.25,,5,1,Midwest,1
APP-00096,10/23/2025,DELL XPS13,3,1199,36 months,32.37,314.31,Fair,610,2231,SELF_EMPLOYED,360,0.176,0.56,1,1,SOUTHWEST,0
APP-01791,2/20/2024,Microsoft Surface Pro,2,1599,24,79.15,654.95,Poor,492,1977,parttime,18,0.049,0.65,1,2,North East,1
APP-01416,7/7/2024,Macbook Air,2,1299,24,42.87,532.07,GOOD,727,53,Unemployed,7,0.941,0.87,3,0,Southeast,0
APP-01760,5/24/2024,DELL XPS13,3,1199,24,48.56,,Fair,608,6118,SELF_EMPLOYED,1631,0.275,0.53,4,1,Northeast,1
APP-01194,6/2/2024,iPhone13,2,599,12,48.52,306.69,average,637,769,UNEMPLOYED,162,0.274,0.13,1,1,midwest,0
APP-01620,4/4/2024,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,99999,3235,Part Time,153,0.052,0.1,5,0,Midwest,0
APP-00491,1/14/2024,ipad pro,1,1099,0,44.51,562.69,fair,601,614,Unemployed,226,0.441,0.16,0,1,north east,1
APP-01064,7/10/2024,MS Surface Pro,2,1599,24,52.77,654.95,GOOD,-999,2840,parttime,466,0.183,0.48,0,0,Northeast,0
APP-00764,2/5/2024,microsoft surface pro,2,1599,12 months,158.3,818.69,low,322,5504,Self Employed,,,0.61,3,1,SOUTHWEST,0
APP-01178,1/10/2024,Dell XPS 13,3,1199,24,59.35,392.89,low,325,5949,Self Employed,556,0.103,,4,0,Southwest,0
APP-00501,9/15/2024,Samsung Galaxy S22,2,,24,17.52,265.83,exc,771,6366,self_employed,1979,0.314,0.34,1,0,southwest,0
APP-00168,4/24/2024,Apple iPhone 14,1,799,36,14.38,327.27,exc,772,1228,STUDENT,418,0.352,0.07,4,0,Southeast,0
APP-01255,9/6/2024,Samsung Galaxy S23,1,849,24,42.03,434.69,Poor,340,5594,fulltime,1351,0.249,0.79,5,2,Southwest,1
APP-01405,2/25/2024,Dell XPS 13,3,1199,36,,314.31,FAIR,636,1782,STUDENT,297,0.185,0.61,5,0,West,0
APP-00131,12/23/2024,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,816,181,unemployed,4,0.107,0.08,4,0,midwest,0
APP-00502,5/17/2024,MAC Book Air,2,1299,36 months,23.38,425.66,exc,848,1795,part_time,638,0.368,0.22,3,0,southwest,0
APP-01371,3/27/2024,Dell XPS 13,3,1199,36,39.57,314.31,Poor,348,2667,part_time,617,0.246,0.76,5,,Southeast,0
APP-00246,10/5/2024,MAC Book Air,2,1299,24,35.07,532.07,excellent,850,3627,FULL_TIME,683,0.198,0.29,5,0,Northeast,1
APP-00276,4/5/2024,iPhone13,2,599,0,24.26,245.35,average,617,222,Unemployed,82,0.479,0.89,0,1,West,1
APP-01352,4/25/2024,Galaxy S23,1,849,-1,56.03,,good,710,10473,FULL_TIME,2186,0.214,0.43,5,0,SOUTHWEST,0
APP-01652,7/7/2024,Galaxy S23,1,849,12,56.03,543.36,gd,700,1915,Student,680,0.384,0.56,0,0,,0
APP-01498,4/25/2024,Samsung Galaxy S23,1,849,36,28.02,347.75,poor,509,3453,parttime,226,0.074,0.91,4,3,West,1
APP-01799,3/4/2024,Surface Pro,2,1599,24,43.17,654.95,exc,,-999,unemployed,,,0.25,5,0,,0
APP-01751,4/19/2024,IPHONE 14,1,799,12,52.73,511.36,GOOD,732,11648,FULL_TIME,4022,0.35,0.21,5,0,Southeast,0
APP-01673,2/5/2024,iPhone 13,2,599,12,59.3,306.69,POOR,466,9147,Self Employed,2372,0.266,0.91,4,2,West,1
APP-01922,8/22/2024,samsung galaxy s23,1,849,24,42.03,434.69,low,361,8615,SELF_EMPLOYED,2127,0.252,0.93,4,0,Southwest,0
APP-00710,11/24/2024,Microsoft Surface Pro,2,1599,24,79.15,654.95,POOR,572,7376,self_employed,2103,0.296,0.82,4,,Northeast,0
APP-00649,8/8/2024,iPad Pro,1,1099,0,29.67,,exc,804,923,STUDENT,34,0.069,0.11,3,0,NORTHEAST,0
APP-00151,11/24/2024,samsung galaxy s23,1,849,12,45.85,543.36,exc,795,238,unemployed,38,0.352,0.27,1,0,N/A,0
APP-00608,5/18/2024,iPhone13,2,599,12,39.53,306.69,GOOD,714,3,unemployed,1,13.51,0.13,3,0,Midwest,0
APP-01802,7/29/2024,iphone 13,2,599,36,16.17,196.28,Fair,596,148,unemployed,14,0.204,0.28,4,0,southwest,0
APP-01293,1/11/2024,iPhone 13,2,599,12,48.52,306.69,FAIR,608,966,STUDENT,340,0.402,0.5,3,0,WEST,0
APP-00874,6/18/2024,iPad Pro,1,1099,36,29.67,450.15,fair,624,1121,student,384,0.369,0.61,0,,south west,0
APP-00900,3/30/2024,Samsung Galaxy S22,2,649,24 months,17.52,265.83,Excellent,840,1545,Part Time,565,0.377,0.11,2,0,Southeast,0
APP-01717,10/5/2024,iPhone 14,,799,36,26.37,327.27,Poor,432,501,UNEMPLOYED,177,0.406,0.8,1,3,Southwest,1
APP-01471,3/2/2024,Dell XPS 13,3,1199,12,118.7,491.11,poor,394,7810,SELF_EMPLOYED,1423,0.197,0.82,2,1,MIDWEST,1
APP-01117,12/6/2024,Samsung Galaxy S22,2,649,36,11.68,212.66,excellent,841,1002,student,377,0.388,0.16,2,0,,1
APP-01229,1/3/2024,iPad Pro,,1099,12,89.02,703.36,FAIR,643,3493,PART_TIME,884,0.279,0.13,2,1,midwest,1
APP-01853,5/29/2024,iPhone13,2,599,24,19.77,245.35,good,N/A,1713,STUDENT,372,0.229,0.53,2,0,west,0
APP-00329,6/5/2024,MacBook Air,2,1299,36 months,28.58,425.66,GOOD,716,2306,PART_TIME,515,0.236,0.42,0,0,Northeast,0
APP-01418,8/15/2024,dell xps 13,3,1199,24,59.35,392.89,low,309,2393,SELF_EMPLOYED,802,0.36,0.9,1,3,NE,1
APP-00159,1/28/2024,Dell XPS 13,3,1199,12,97.12,491.11,fair,646,11498,Full Time,321,0.036,,2,1,midwest,0
APP-01662,4/9/2024,MAC Book Air,,1299,24,35.07,532.07,excellent,823,1516,STUDENT,439,0.313,0.1,2,0,NE,0
APP-00324,7/27/2024,MacBook Air,2,1299,36,23.38,425.66,exc,767,3011,PART_TIME,585,0.202,0.21,0,0,Northeast,0
APP-00148,7/31/2024,iphone 13,2,599,12,32.35,306.69,Excellent,754,9366,full_time,2153,0.233,0.12,1,,west,0
APP-01003,3/4/2024,Samsung Galaxy S22,2,649,36 months,14.28,212.66,GOOD,686,6025,FULL_TIME,1495,0.251,0.75,0,0,Northeast,0
APP-00838,6/27/2024,DELL XPS13,3,1199,24,39.57,392.89,Good,708,1015,student,303,0.338,0.69,5,0,North East,0
APP-00733,3/3/2024,MS Surface Pro,2,1599,24,43.17,654.95,Excellent,752,1465,student,4,0.032,0.29,0,0,SOUTHEAST,0
APP-00605,4/8/2024,iPhone13,2,599,12,48.52,306.69,Fair,581,3010,full_time,706,0.251,0.41,0,1,west,0
APP-01972,6/9/2024,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,809,4524,Full Time,1368,0.313,0.13,4,0,WEST,0
APP-00394,4/20/2024,iPhone13,2,599,36 months,19.77,196.28,Poor,474,1101,student,42,0.056,0.65,1,,Northeast,0
APP-00912,4/28/2024,Microsoft Surface Pro,2,1599,36,28.78,523.96,exc,753,3633,Full Time,1196,0.337,0.19,0,0,NORTHEAST,0
APP-01179,2/21/2024,Galaxy S22,2,649,12,52.57,332.29,Fair,621,137,unemployed,23,0.552,0.46,3,1,west,1
APP-00541,2/20/2024,iPhone14,1,,24,21.57,,Excellent,797,2307,PART_TIME,656,0.294,0.29,4,0,midwest,0
APP-00894,6/10/2024,dell xps 13,3,1199,12 months,118.7,491.11,Poor,374,5870,full_time,1411,0.261,0.74,4,3,Midwest,1
APP-01666,3/21/2024,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,752,5802,Full Time,529,0.094,0.26,1,0,WEST,0
APP-00437,3/15/2024,DELL XPS13,3,1199,24,32.37,392.89,EXCELLENT,800,2963,Part Time,1043,0.363,0.1,0,0,Southwest,0
APP-00125,12/9/2024,Galaxy S22,2,649,12,64.25,332.29,Poor,394,1742,part_time,580,0.37,0.95,0,0,midwest,1
APP-01303,1/26/2024,ipad pro,1,1099,36,29.67,450.15,FAIR,667,631,unemployed,39,0.109,0.13,5,0,West,0
APP-00169,9/3/2024,MacBook Air,2,1299,24,64.3,532.07,poor,333,1078,student,309,0.346,0.84,4,0,SOUTHWEST,0
APP-01171,9/20/2024,iPhone14,1,-999,36,14.38,,excellent,771,279,UNEMPLOYED,107,0.435,0.12,4,0,WEST,0
APP-01678,12/10/2024,iPhone14,1,799,24 months,21.57,409.09,EXCELLENT,832,1829,student,383,0.221,0.22,5,0,N/A,0
APP-01441,10/17/2024,iPhone 14,1,799,24,32.36,409.09,average,585,4918,Self Employed,199,0.047,0.24,5,0,SOUTHWEST,1
APP-01286,2/20/2024,MacBook Air,2,,36,28.58,425.66,GOOD,715,9634,SELF_EMPLOYED,243,0.028,0.36,4,0,NE,0
APP-00374,8/9/2024,Apple iPad Pro,1,1099,24,54.4,562.69,bad,390,4454,SELF_EMPLOYED,1089,0.257,0.67,2,1,NORTHEAST,1
APP-00574,10/15/2025,Galaxy S22,2,649,36 months,14.28,212.66,gd,725,5919,Self Employed,1812,0.309,0.24,5,0,Northeast,0
APP-00066,8/1/2024,macbook air,2,1299,36,35.07,425.66,FAIR,598,2499,Self Employed,605,0.256,0.61,2,,MW,0
APP-00507,7/31/2024,SAMSUNG S23,1,849,36,,347.75,Fair,588,1547,part_time,64,0.056,0.84,0,1,West,1
APP-01095,3/30/2024,iPhone 13,2,599,12,39.53,306.69,GOOD,747,1801,Student,589,,0.06,5,0,SOUTHEAST,0
APP-00739,8/9/2024,iPhone 13,2,599,36,13.18,196.28,good,674,5000,fulltime,586,0.12,0.16,5,,West,0
APP-00843,8/18/2024,microsoft surface pro,2,1599,24,52.77,654.95,GOOD,720,9493,Self Employed,879,0.098,0.34,4,0,Southeast,0
APP-01735,5/19/2024,MAC Book Air,2,1299,12,105.22,665.09,fair,588,268,unemployed,75,0.672,0.34,1,1,WEST,1
APP-00721,8/23/2024,microsoft surface pro,2,1599,36,52.77,,poor,365,7217,SELF_EMPLOYED,824,0,0.89,5,0,Northeast,0
APP-00882,11/18/2024,Microsoft Surface Pro,,1599,24 months,64.76,654.95,FAIR,586,2087,parttime,642,0.339,,0,0,southwest,0
APP-01787,9/1/2024,Samsung Galaxy S22,2,649,24,21.42,265.83,gd,705,7086,self_employed,1376,0.197,0.14,3,0,WEST,0
APP-01749,6/1/2025,Apple iPhone 14,1,799,24,39.55,,bad,364,2042,PART_TIME,359,0.195,0.57,0,2,West,0
APP-01699,11/24/2024,MAC Book Air,2,1299,36,23.38,425.66,exc,828,10472,Full Time,277,0.029,0.25,3,0,southwest,0
APP-00855,9/28/2024,MacBook Air,2,1299,24 months,42.87,532.07,good,674,294,Unemployed,99,0.483,0.15,4,0,southeast,0
APP-00827,7/25/2024,MAC Book Air,2,1299,36,28.58,425.66,gd,686,10769,fulltime,461,0.045,0.25,0,0,Southeast,0
APP-00527,2/7/2024,Samsung Galaxy S22,2,649,12,64.25,332.29,low,579,272,unemployed,68,0.486,0.72,4,3,West,1
APP-01073,5/12/2024,iPhone14,1,799,24,32.36,409.09,FAIR,644,3208,PART_TIME,629,0.206,0.51,5,0,Northeast,0
APP-00813,6/11/2024,IPAD PRO,1,1099,24,44.51,562.69,FAIR,,10802,Full Time,3439,0.322,0.29,2,1,northeast,0
APP-01967,12/18/2024,MAC Book Air,2,1299,24,42.87,532.07,gd,740,1115,parttime,74,0.105,0.66,3,0,southwest,0
APP-01397,7/4/2024,iPhone 14,1,799,24,,409.09,poor,419,996,Unemployed,325,0.366,0.66,3,2,Southwest,1
APP-00237,11/24/2024,Surface Pro,2,1599,36,35.18,523.96,Good,678,3334,PART_TIME,1071,0.332,,5,0,Midwest,0
APP-00921,2/6/2024,samsung galaxy s23,1,849,24 months,34.38,434.69,FAIR,636,591,UNEMPLOYED,53,0.148,0.27,0,1,west,1
APP-01750,6/19/2024,Apple iPad Pro,1,0,24,36.27,562.69,gd,714,1191,student,132,0.141,0.93,4,0,NORTHEAST,0
APP-00367,11/3/2024,iPhone 13,2,599,24,29.65,245.35,bad,514,141,unemployed,32,0.437,0.93,5,1,WEST,1
APP-00273,3/14/2024,microsoft surface pro,2,1599,24,43.17,654.95,EXCELLENT,820,8210,Full Time,1595,0.2,0.29,3,0,SOUTHWEST,0
APP-00678,5/30/2024,Apple iPad Pro,1,1099,12,72.53,703.36,Good,717,961,unemployed,114,0.194,0.21,3,0,Midwest,0
APP-00788,3/8/2024,Microsoft Surface Pro,2,1599,24,79.15,654.95,poor,313,502,Student,74,0.305,0.84,2,1,West,1
APP-01559,11/19/2024,Dell XPS 13,3,N/A,36,26.38,314.31,Good,714,3205,parttime,775,0.25,,5,0,Midwest,0
APP-00283,7/7/2024,IPAD PRO,1,1099,36,29.67,450.15,FAIR,614,0,Full Time,,,0.17,1,0,west,0
APP-01102,1/21/2024,iPhone13,2,,36,16.17,196.28,average,643,1696,student,132,0.087,0.08,3,0,Midwest,0
APP-00215,3/16/2024,macbook air,2,1299,12,128.6,665.09,POOR,551,886,student,117,0.277,0.74,2,,Midwest,1
APP-00996,7/9/2024,Dell XPS 13,3,1199,36 months,21.58,314.31,excellent,837,4149,SELF_EMPLOYED,945,0.233,0.11,3,0,Southeast,0
APP-01523,3/13/2024,Macbook Air,2,1299,12,128.6,665.09,bad,528,819,student,129,0.315,,5,1,WEST,0
APP-00635,3/31/2024,Dell XPS-13,3,1199,12 months,64.75,491.11,excellent,766,6077,self_employed,1782,0.304,0.32,2,0,west,0
APP-01847,10/29/2024,Galaxy S23,1,849,24,22.92,434.69,excellent,839,,student,,,0.24,2,0,North East,0
APP-00250,1/23/2024,Dell XPS-13,3,1199,24,39.57,392.89,gd,728,10476,FULL_TIME,2436,0.236,0.81,4,0,Northeast,0
APP-01856,4/19/2024,IPHONE 14,1,799,12,52.73,511.36,gd,743,3266,self_employed,,,0.73,5,0,northeast,0
APP-00160,6/20/2024,Samsung Galaxy S23,1,849,12,84.05,543.36,POOR,530,1369,parttime,167,0.183,0.73,4,3,Midwest,0
APP-00401,1/25/2024,Dell XPS 13,3,1199,24,59.35,392.89,bad,342,5965,SELF_EMPLOYED,1252,0.22,,0,0,SOUTHWEST,1
APP-00734,2/15/2024,IPAD PRO,1,1099,24,36.27,562.69,gd,707,2884,part_time,,,0.57,5,0,midwest,0
APP-00529,6/16/2024,dell xps 13,3,1199,36,39.57,314.31,bad,547,3435,PART_TIME,1119,0.337,0.84,1,3,Midwest,0
APP-00267,10/24/2024,Galaxy S22,2,649,24 months,17.52,265.83,exc,843,3244,part_time,865,0.272,0.17,5,0,northeast,0
APP-00865,1/9/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,average,668,7082,FULL_TIME,81,0.015,0.74,1,1,NORTHEAST,0
APP-01865,9/17/2024,macbook air,2,1299,12,70.15,665.09,excellent,760,8860,self_employed,303,0.042,0.31,4,0,Southwest,0
APP-01079,1/3/2024,Dell XPS-13,3,1199,24,39.57,392.89,gd,747,2611,Part Time,581,0.238,0.38,3,0,Southwest,0
APP-01262,3/31/2024,dell xps 13,3,1199,36 months,32.37,314.31,FAIR,614,8116,Self Employed,1067,0.135,0.49,0,0,Southwest,0
APP-01440,6/6/2024,IPAD PRO,1,1099,24,44.51,562.69,FAIR,657,3546,fulltime,761,0.227,0.62,1,0,Midwest,0
APP-00046,5/29/2024,Samsung Galaxy S23,1,849,12,84.05,543.36,low,302,1455,parttime,243,0.225,0.87,3,0,SOUTHWEST,0
APP-00206,9/29/2024,Surface Pro,2,1599,36 months,52.77,523.96,POOR,339,7435,Self Employed,819,0.117,0.82,4,0,midwest,0
APP-00451,7/26/2024,MacBook Air,2,1299,36,35.07,425.66,FAIR,653,7447,SELF_EMPLOYED,637,0.09,0.58,0,0,southwest,0
APP-00195,12/18/2024,Dell XPS 13,3,1199,12,79.13,491.11,Good,695,1118,student,155,0.209,0.25,2,0,Southeast,1
APP-00089,1/19/2024,iPhone 13,2,599,24,24.26,245.35,fair,643,841,STUDENT,130,0.183,0.66,0,,NORTHEAST,0
APP-00770,12/22/2024,samsung galaxy s23,1,849,36,22.92,347.75,fair,584,601,STUDENT,170,0.321,0.34,1,1,Northeast,0
APP-01376,5/1/2024,samsung galaxy s23,1,849,12,56.03,,gd,N/A,1638,Student,33,0.054,0.47,3,0,Northeast,0
APP-01301,10/1/2024,iphone 14,1,799,24 months,39.55,409.09,POOR,431,2947,self_employed,398,0.148,0.73,2,0,south west,0
APP-00959,12/27/2024,iPad Pro,1,1099,24,44.51,562.69,fair,596,10614,FULL_TIME,827,0.082,0.63,3,0,midwest,0
APP-01000,4/22/2024,Macbook Air,2,1299,36,28.58,425.66,Good,693,2041,Self Employed,350,0.185,0.75,1,0,Northeast,0
APP-01082,8/13/2024,Samsung Galaxy S23,1,849,999,22.92,434.69,excellent,767,3197,full_time,197,0.069,0.26,3,0,midwest,0
APP-01647,10/25/2024,macbook air,2,1299,36,42.87,425.66,POOR,448,6809,FULL_TIME,2283,0.342,0.79,1,1,northeast,0
APP-00627,3/8/2024,IPHONE 14,1,799,24,26.37,409.09,gd,715,2675,parttime,953,0.366,0.55,2,0,Southeast,0
APP-00445,5/19/2024,Samsung Galaxy S23,1,849,12,68.77,,average,601,1275,part_time,137,0.161,0.16,1,1,west,1
APP-01372,11/8/2024,Surface Pro,2,1599,24,52.77,654.95,good,693,402,Unemployed,57,0.273,0.14,2,0,NORTHEAST,0
APP-01574,9/11/2024,iPhone13,2,599,-1,48.52,306.69,fair,638,8909,Self Employed,1620,0.187,0.38,1,1,Northeast,0
APP-01234,3/5/2024,Galaxy S22,2,649,36,17.52,212.66,fair,664,99999,part_time,12302,0.123,0.09,2,1,WEST,0
APP-01926,4/29/2024,Galaxy S22,2,649,36 months,21.42,212.66,POOR,573,635,STUDENT,126,0.232,0.71,3,3,Southwest,1
APP-00182,4/19/2024,IPHONE 14,1,799,36,17.58,327.27,good,692,5796,fulltime,261,0.048,0.5,1,0,SOUTHWEST,0
APP-00823,1/24/2024,macbook air,2,1299,12,128.6,665.09,bad,495,6693,Self Employed,353,N/A,0.81,1,2,NORTHEAST,0
APP-01954,10/7/2024,iphone 14,1,799,36,26.37,327.27,Poor,422,519,Student,63,0.172,0.86,,1,northeast,1
APP-01860,12/23/2024,microsoft surface pro,2,1599,24 months,52.77,654.95,GOOD,716,10642,full_time,3087,0.295,0.19,2,0,west,1
APP-01156,10/13/2024,Apple iPhone 14,1,799,36,17.58,327.27,Good,734,1019,PART_TIME,297,0.309,0.41,5,0,Midwest,0
APP-00531,7/11/2024,Dell XPS 13,3,1199,24,39.57,392.89,GOOD,701,335,Unemployed,14,-999,0.58,1,0,west,0
APP-00271,5/10/2024,microsoft surface pro,2,1599,12,129.52,818.69,Fair,668,2227,Part Time,220,0.157,0.24,3,0,Northeast,0
APP-00277,8/3/2024,Surface Pro,2,1599,24,43.17,654.95,EXCELLENT,778,9308,Self Employed,3324,0.362,0.18,0,0,Southeast,0
APP-01310,12/1/2024,microsoft surface pro,2,1599,36,52.77,523.96,bad,578,984,student,302,0.361,0.89,1,2,WEST,1
APP-00928,8/9/2024,Apple iPad Pro,1,1099,36,36.27,450.15,Poor,574,459,Unemployed,84,0.262,0.89,5,3,Northeast,1
APP-01231,8/20/2025,Dell XPS 13,3,1199,36,26.38,314.31,good,735,1502,part_time,120,0.097,0.59,1,0,Midwest,0
APP-01063,7/1/2024,SAMSUNG S23,,849,12,45.85,543.36,excellent,755,838,Student,99,0.173,0.26,5,0,Midwest,0
APP-00364,3/18/2024,SAMSUNG S23,1,849,36 months,22.92,347.75,average,N/A,2329,part_time,626,0.279,0.79,3,1,southeast,0
APP-01183,6/25/2024,dell xps 13,3,1199,12,118.7,491.11,poor,561,7690,SELF_EMPLOYED,751,0.113,0.82,5,3,SOUTHWEST,1
APP-01202,9/29/2024,Dell XPS-13,3,N/A,24,59.35,392.89,bad,323,4914,SELF_EMPLOYED,498,0.113,,5,3,northeast,0
APP-01640,1/7/2024,IPHONE 14,1,799,36,21.57,327.27,FAIR,591,8088,SELF_EMPLOYED,1227,0.154,0.47,0,1,West,1
APP-00795,3/21/2024,Galaxy S22,2,649,36,21.42,212.66,poor,476,1686,part_time,59,0.048,0.57,5,3,MIDWEST,1
APP-01948,11/11/2024,Samsung Galaxy S22,2,649,24,21.42,265.83,good,680,8982,fulltime,3099,0.347,0.31,5,0,NORTHEAST,0
APP-00268,3/17/2024,Surface Pro,2,1599,36,43.17,523.96,Fair,607,4670,FULL_TIME,1758,0.386,0.43,3,0,southwest,0
APP-00248,2/23/2024,Dell XPS-13,3,1199,36,,314.31,POOR,311,3327,PART_TIME,1234,0.383,0.7,1,0,midwest,1
APP-00214,5/23/2024,iPhone14,1,799,24 months,21.57,409.09,exc,788,594,unemployed,43,0.109,0.09,1,0,Northeast,0
APP-00007,7/24/2024,iphone 13,,599,24,19.77,245.35,Good,738,4046,Self Employed,154,0.043,,0,0,Midwest,0
APP-00899,6/11/2024,Dell XPS-13,3,1199,12,118.7,491.11,low,537,8461,Self Employed,,,0.75,1,3,West,0
APP-00474,5/3/2024,Apple iPhone 14,1,799,36,17.58,327.27,GOOD,718,815,unemployed,27,0.055,0.9,5,0,NORTHEAST,0
APP-00587,12/20/2024,iPad Pro,1,1099,24 months,54.4,562.69,POOR,392,1823,Part Time,156,0.115,0.6,0,0,Midwest,0
APP-01794,2/26/2024,Samsung Galaxy S22,2,649,36,17.52,212.66,fair,666,5837,Self Employed,546,0.097,0.4,3,0,,0
APP-00664,1/11/2024,macbook air,2,1299,24 months,64.3,532.07,Poor,334,4226,Full Time,1557,0.384,0.63,3,1,West,1
APP-00793,8/5/2024,Samsung Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,813,489,UNEMPLOYED,11,0.094,0.33,3,0,Midwest,0
APP-01384,6/26/2024,iPhone13,2,599,36,10.78,196.28,Excellent,755,10810,FULL_TIME,3741,0.347,0.35,4,0,midwest,0
APP-01481,4/26/2024,MS Surface Pro,2,1599,24,79.15,654.95,Poor,488,2854,part_time,904,0.344,,5,0,Southeast,0
APP-01119,3/4/2024,Galaxy S23,1,849,12 months,56.03,543.36,Good,680,11520,FULL_TIME,233,0.025,0.28,,0,west,0
APP-00414,9/10/2024,MS Surface Pro,2,1599,36,43.17,523.96,fair,587,4502,Full Time,,,,5,0,SW,0
APP-01475,5/2/2024,ipad pro,1,1099,24,54.4,562.69,bad,,2854,Part Time,991,0.366,0.7,,3,,1
APP-01943,3/15/2024,DELL XPS13,3,1199,24,39.57,392.89,GOOD,739,3215,fulltime,1248,0.4,0.54,0,0,Midwest,0
APP-00945,10/2/2024,microsoft surface pro,2,1599,24,64.76,654.95,Fair,653,8871,FULL_TIME,19,0.009,0.75,1,0,Midwest,1
APP-00020,7/27/2024,Samsung Galaxy S22,2,649,24,17.52,265.83,exc,781,558,Student,83,0.18,0.15,2,0,south west,0
APP-00122,5/31/2024,Galaxy S22,2,649,24,32.13,265.83,poor,477,249,UNEMPLOYED,87,0.478,0.6,4,,Southwest,1
APP-00328,7/22/2024,Macbook Air,2,1299,-1,128.6,665.09,Poor,418,46,UNEMPLOYED,0,2.796,0.57,2,,North East,1
