application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00626,2024-12-06,iphone 13,2,599,24,29.65,245.35,bad,431,2235,Part Time,805,0.373,0.59,1,1,Southeast,0
APP-00550,2024-07-14,MAC Book Air,2,1299,24,64.3,532.07,low,423,7472,fulltime,,,0.77,4,2,northeast,0
APP-00581,2024-06-27,MacBook Air,2,1299,12,85.73,665.09,Good,711,99999,Unemployed,22922,0.23,0.47,1,0,southwest,0
APP-01682,2024-02-18,Samsung Galaxy S22,2,649,12,42.83,332.29,GOOD,742,259,Unemployed,66,0.42,0.4,0,0,Midwest,0
APP-01700,2024-12-27,iPad Pro,1,1099,24 months,36.27,562.69,gd,732,8378,self_employed,1671,0.204,0.45,5,0,Midwest,0
APP-01771,2024-10-27,iPhone14,1,799,24,,409.09,poor,359,4621,self_employed,1827,0.404,0.57,2,3,west,0
APP-01184,2024-12-28,IPAD PRO,1,,24,36.27,562.69,GOOD,699,1491,STUDENT,217,0.17,0.79,2,0,Northeast,0
APP-00777,2024-09-12,Macbook Air,2,1299,12,70.15,665.09,exc,830,411,unemployed,153,0.543,0.31,0,0,West,1
APP-01932,2024-12-10,MAC Book Air,2,1299,12 months,105.22,665.09,FAIR,584,11516,fulltime,3761,,0.56,4,1,Northeast,0
APP-00983,2024-05-10,Apple iPad Pro,1,1099,36,24.18,450.15,GOOD,746,364,UNEMPLOYED,105,0.355,0.52,4,0,SOUTHWEST,0
APP-00224,2024-05-29,Samsung Galaxy S22,2,649,12,64.25,332.29,POOR,481,1206,part_time,224,0.239,0.94,0,0,northeast,0
APP-01011,2024-06-16,Microsoft Surface Pro,2,1599,36 months,52.77,,Poor,526,454,Unemployed,77,0.286,0.76,2,2,southwest,1
APP-00967,2024-07-25,Macbook Air,2,1299,36 months,28.58,425.66,Good,683,N/A,parttime,,,0.33,0,0,N/A,0
APP-00187,2024-07-27,Samsung Galaxy S22,2,649,12,42.83,332.29,gd,744,427,unemployed,10,0.124,0.5,5,0,West,0
APP-01098,2024-02-09,Surface Pro,2,1599,12 months,,818.69,low,303,2050,parttime,442,0.293,0.57,2,0,west,0
APP-00354,2024-11-24,iPhone14,1,799,24,32.36,409.09,FAIR,595,4444,fulltime,185,0.049,0.34,0,0,northeast,0
APP-01476,2024-02-29,DELL XPS13,3,1199,24,59.35,392.89,low,518,6543,self_employed,2510,0.393,0.81,5,3,midwest,1
APP-00139,2024-10-13,samsung galaxy s23,1,849,24,42.03,434.69,Poor,515,737,UNEMPLOYED,249,0.395,0.71,2,0,southeast,0
APP-00528,2024-05-14,Samsung Galaxy S23,1,849,12,56.03,543.36,good,N/A,6056,FULL_TIME,179,0.039,0.51,,0,southeast,0
APP-00086,2024-05-31,MS Surface Pro,2,1599,12,105.53,818.69,good,687,4576,Self Employed,507,0.134,0.55,,0,SOUTHWEST,0
APP-00812,2024-09-10,Microsoft Surface Pro,2,1599,24 months,43.17,654.95,Excellent,765,5781,Self Employed,708,0.13,0.33,0,0,Unknown,0
APP-01388,2024-11-23,Dell XPS 13,3,1199,36,21.58,,excellent,839,1989,Student,,,0.24,0,0,Southwest,0
APP-01994,2024-08-24,Samsung Galaxy S23,1,849,12,84.05,543.36,bad,532,987,UNEMPLOYED,210,0.298,0.58,5,1,Southwest,1
APP-00320,2024-10-06,Samsung Galaxy S22,2,649,24,21.42,265.83,GOOD,0,3000,full_time,247,0.089,,,0,MIDWEST,0
APP-01808,2024-01-08,MAC Book Air,2,1299,0,35.07,425.66,FAIR,662,7719,Self Employed,2779,0.365,0.53,3,1,N/A,0
APP-00513,2024-07-25,Apple iPhone 14,1,799,36,,327.27,poor,407,148,unemployed,40,0.448,0.6,5,3,West,1
APP-01092,2024-09-23,samsung galaxy s23,1,849,12,84.05,543.36,POOR,539,2029,PART_TIME,440,0.258,0.92,0,3,Southwest,0
APP-00880,2024-02-26,ipad pro,1,1099,12,,703.36,low,363,751,unemployed,193,0.402,0.67,0,1,Northeast,0
APP-01972,2024-06-09,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,809,4524,Full Time,1368,0.313,0.13,4,0,WEST,0
APP-01144,2024-01-13,Galaxy S22,2,649,36,11.68,212.66,Excellent,784,1862,student,687,0.375,0.2,3,0,NORTHEAST,0
APP-00549,2024-10-14,Samsung Galaxy S22,2,649,24,32.13,265.83,Poor,431,680,STUDENT,263,0.434,0.67,5,1,WEST,1
APP-00738,2024-11-07,Galaxy S22,2,649,12 months,42.83,332.29,GOOD,672,11532,Full Time,723,0.066,0.81,2,0,SW,0
APP-01876,2024-06-06,iPad Pro,1,1099,36,24.18,450.15,good,745,966,unemployed,121,0.15,0.87,4,0,west,0
APP-00667,2024-05-30,Samsung Galaxy S22,2,649,12 months,42.83,332.29,Good,675,1046,Student,39,0.078,0.29,1,0,Midwest,0
APP-01157,2024-11-03,samsung galaxy s23,1,849,12,68.77,543.36,Fair,623,6995,self_employed,2110,0.311,0.06,2,1,southwest,0
APP-00232,2024-01-30,Dell XPS 13,3,1199,24,32.37,392.89,excellent,793,391,Unemployed,29,0.157,0.1,3,0,SOUTHEAST,0
APP-01798,2024-12-20,Samsung Galaxy S22,2,649,36,21.42,212.66,bad,576,1590,STUDENT,478,0.314,0.79,3,3,Southwest,0
APP-00670,2024-08-05,Apple iPhone 14,,799,0,17.58,327.27,gd,691,2335,Self Employed,665,0.292,0.07,,0,Northeast,0
APP-01956,2024-11-12,Apple iPad Pro,1,1099,36,36.27,450.15,low,429,513,unemployed,55,0.178,0.78,2,2,south east,1
APP-00344,2024-03-08,Apple iPad Pro,1,1099,12,72.53,703.36,GOOD,722,3328,full_time,1078,0.346,0.49,1,0,West,0
APP-00382,2024-04-27,iPhone 13,2,599,36 months,19.77,196.28,low,483,3076,part_time,522,0.176,0.7,2,0,mid west,1
APP-00992,2024-10-25,Surface Pro,2,1599,24 months,64.76,654.95,Fair,632,9269,Full Time,2007,0.224,0.43,2,1,Midwest,0
APP-00599,2025-03-16,Galaxy S22,2,649,36,14.28,212.66,Good,734,2981,Part Time,170,0.062,0.84,3,0,midwest,0
APP-00565,2024-11-14,iphone 13,2,599,24,24.26,245.35,FAIR,607,6544,SELF_EMPLOYED,1091,0.17,0.51,3,0,,0
APP-00973,2024-12-25,Dell XPS 13,3,1199,24,32.37,392.89,excellent,786,5309,full_time,889,-999,0.13,4,0,Midwest,0
APP-00962,2024-07-04,Surface Pro,2,1599,24 months,79.15,654.95,Poor,0,1886,student,210,0.153,0.79,4,,south east,0
APP-00862,2024-11-27,Dell XPS 13,3,1199,24,59.35,392.89,Poor,432,2246,PART_TIME,473,0.237,0.7,5,2,North East,1
APP-00418,2024-06-23,DELL XPS13,3,1199,24,59.35,392.89,bad,330,5905,SELF_EMPLOYED,579,0.108,,2,2,WEST,0
APP-01133,2024-10-08,MacBook Air,,1299,36 months,28.58,425.66,good,684,1350,student,335,0.269,0.68,3,,NORTHEAST,0
APP-01923,2024-04-07,MAC Book Air,2,1299,12,128.6,665.09,low,439,797,student,248,0.473,0.88,,2,SOUTHWEST,0
APP-00286,2024-07-16,macbook air,2,1299,36,23.38,425.66,Excellent,811,5923,Self Employed,228,0.042,,0,0,Northeast,0
APP-01222,2024-10-24,Galaxy S22,2,649,24,26.28,265.83,average,608,988,Student,135,0.163,0.08,,1,Midwest,1
APP-00583,2024-08-29,Galaxy S23,1,849,36,,347.75,low,572,4041,self_employed,16,0.011,0.57,3,3,Southeast,1
APP-01842,2024-04-25,Samsung Galaxy S23,1,849,36,22.92,347.75,average,595,9474,Self Employed,,,0.37,2,0,Southeast,0
APP-01653,2024-04-21,Galaxy S22,2,649,12 months,,332.29,Good,697,1647,STUDENT,643,0.416,0.93,1,0,Midwest,0
APP-00582,2024-09-26,Apple iPad Pro,1,1099,24,36.27,562.69,GOOD,679,603,UNEMPLOYED,155,0.317,0.82,1,0,Southeast,0
APP-01192,2024-07-15,ipad pro,1,1099,12,89.02,703.36,FAIR,649,3024,full_time,1138,0.406,0.49,3,1,Southwest,0
APP-01732,2024-09-03,iphone 13,2,599,0,29.65,245.35,bad,548,956,Unemployed,181,0.22,0.9,3,1,N/A,1
APP-01516,2024-07-08,Galaxy S22,2,649,36 months,17.52,212.66,fair,592,1019,PART_TIME,11,0.028,0.81,3,0,SOUTHWEST,0
APP-01051,2024-08-02,iphone 14,1,799,12,64.72,511.36,FAIR,643,2865,Self Employed,751,0.285,0.06,0,0,Midwest,0
APP-00834,2024-02-21,Dell XPS 13,3,1199,24,32.37,392.89,excellent,811,583,UNEMPLOYED,155,0.321,0.07,2,0,northeast,0
APP-00822,2024-03-04,Dell XPS-13,3,1199,24 months,48.56,392.89,Fair,587,822,UNEMPLOYED,214,0.319,0.72,,1,northeast,1
APP-00384,2024-11-04,ipad pro,1,1099,12,89.02,703.36,fair,622,1190,parttime,390,0.403,,0,0,Midwest,1
APP-00462,2024-01-17,macbook air,2,1299,-1,52.61,,fair,584,8549,FULL_TIME,30,0.01,0.13,3,0,Southeast,0
APP-01436,2024-04-18,iPhone 13,2,599,12,32.35,306.69,exc,774,1111,Part Time,363,0.356,0.22,1,0,northeast,0
APP-01297,2024-10-28,Dell XPS 13,3,1199,36 months,39.57,314.31,poor,347,4229,self_employed,1574,0.382,0.7,3,2,MIDWEST,1
APP-01643,2024-10-08,MAC Book Air,2,1299,12,128.6,665.09,poor,408,1788,Part Time,681,0.453,0.76,1,0,southeast,1
APP-00057,2024-12-14,Microsoft Surface Pro,2,1599,24,64.76,654.95,fair,627,815,Unemployed,,,0.92,4,0,Southwest,0
APP-01874,2024-04-18,microsoft surface pro,2,99999,36,43.17,523.96,fair,,784,STUDENT,264,0.392,0.85,4,1,West,0
APP-00438,2024-06-14,MacBook Air,2,1299,36,35.07,425.66,average,629,676,UNEMPLOYED,70,0.155,0.49,2,0,northeast,0
APP-00155,2024-09-28,Apple iPhone 14,1,,36 months,14.38,327.27,EXCELLENT,834,9332,FULL_TIME,1559,0.169,0.2,1,0,West,0
APP-01300,2024-08-08,iPhone14,1,799,12,79.1,511.36,low,515,18,unemployed,7,4.783,0.89,1,1,Southwest,1
APP-01555,2024-01-21,iPhone13,2,599,36,19.77,196.28,bad,300,5805,Full Time,1736,0.302,0.62,0,2,Southwest,0
APP-00170,2024-10-24,Galaxy S22,,649,36,14.28,212.66,gd,684,841,unemployed,157,0.204,0.15,3,0,WEST,0
APP-01635,2024-04-17,Apple iPhone 14,1,799,24,39.55,409.09,poor,534,2038,PART_TIME,351,0.192,0.81,0,0,mid west,1
APP-01002,2024-06-17,SAMSUNG S23,1,849,36,15.28,347.75,excellent,850,7871,FULL_TIME,2903,0.371,0.28,1,0,south west,0
APP-00034,2024-01-14,IPHONE 14,1,799,12,,511.36,Fair,652,600,unemployed,222,0.478,0.76,1,1,Northeast,1
APP-01563,2024-07-19,DELL XPS13,3,1199,36,39.57,314.31,POOR,460,3470,FULL_TIME,956,0.287,0.7,2,2,MW,1
APP-00363,2024-01-24,iPad Pro,1,1099,36 months,36.27,,poor,394,4907,fulltime,1169,0.246,0.89,3,0,northeast,0
APP-00359,2024-06-03,Dell XPS-13,3,1199,24,48.56,392.89,average,656,N/A,STUDENT,,,0.38,3,0,MIDWEST,0
APP-01463,2025-10-22,ipad pro,1,1099,24,29.67,562.69,EXCELLENT,775,2877,parttime,67,0.034,0.3,1,0,southeast,0
APP-00982,2024-08-18,Dell XPS-13,3,-999,12,64.75,491.11,EXCELLENT,795,953,Unemployed,362,0.448,0.07,0,0,northeast,0
APP-00875,2024-01-17,iPhone13,2,599,12,59.3,306.69,low,546,1260,student,246,-999,0.82,2,2,southeast,0
APP-01904,2024-11-06,Galaxy S23,1,849,36,28.02,347.75,bad,489,1982,parttime,743,0.389,0.77,4,3,Southeast,0
APP-01166,2024-04-04,iPhone 13,2,599,24,24.26,245.35,FAIR,633,1079,student,239,0.244,,0,0,Southeast,1
APP-00325,2024-05-08,Samsung Galaxy S22,2,649,36,14.28,212.66,GOOD,715,10004,fulltime,3579,0.359,0.75,,0,northeast,0
APP-01015,2024-03-06,Apple iPhone 14,,799,12,64.72,511.36,FAIR,660,50,Unemployed,20,1.694,0.22,3,1,Midwest,1
APP-01614,2024-11-16,Macbook Air,2,1299,24,64.3,532.07,Poor,513,1069,STUDENT,219,0.265,0.68,0,0,Southwest,0
APP-01590,2024-10-30,Apple iPad Pro,1,1099,12,108.8,703.36,bad,360,3591,full_time,186,0.082,0.68,3,1,Midwest,1
APP-00343,2024-12-01,Galaxy S22,2,649,24,26.28,265.83,FAIR,637,1451,Part Time,337,0.25,,5,1,Midwest,1
APP-00096,2025-10-23,DELL XPS13,3,1199,36 months,32.37,314.31,Fair,610,2231,SELF_EMPLOYED,360,0.176,0.56,1,1,SOUTHWEST,0
APP-01791,2024-02-20,Microsoft Surface Pro,2,1599,24,79.15,654.95,Poor,492,1977,parttime,18,0.049,0.65,1,2,North East,1
APP-01416,2024-07-07,Macbook Air,2,1299,24,42.87,532.07,GOOD,727,53,Unemployed,7,0.941,0.87,3,0,Southeast,0
APP-01760,2024-05-24,DELL XPS13,3,1199,24,48.56,,Fair,608,6118,SELF_EMPLOYED,1631,0.275,0.53,4,1,Northeast,1
APP-01194,2024-06-02,iPhone13,2,599,12,48.52,306.69,average,637,769,UNEMPLOYED,162,0.274,0.13,1,1,midwest,0
APP-01620,2024-04-04,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,99999,3235,Part Time,153,0.052,0.1,5,0,Midwest,0
APP-00491,2024-01-14,ipad pro,1,1099,0,44.51,562.69,fair,601,614,Unemployed,226,0.441,0.16,0,1,north east,1
APP-01064,2024-07-10,MS Surface Pro,2,1599,24,52.77,654.95,GOOD,-999,2840,parttime,466,0.183,0.48,0,0,Northeast,0
APP-00764,2024-02-05,microsoft surface pro,2,1599,12 months,158.3,818.69,low,322,5504,Self Employed,,,0.61,3,1,SOUTHWEST,0
APP-01178,2024-01-10,Dell XPS 13,3,1199,24,59.35,392.89,low,325,5949,Self Employed,556,0.103,,4,0,Southwest,0
APP-00501,2024-09-15,Samsung Galaxy S22,2,,24,17.52,265.83,exc,771,6366,self_employed,1979,0.314,0.34,1,0,southwest,0
APP-00168,2024-04-24,Apple iPhone 14,1,799,36,14.38,327.27,exc,772,1228,STUDENT,418,0.352,0.07,4,0,Southeast,0
APP-01255,2024-09-06,Samsung Galaxy S23,1,849,24,42.03,434.69,Poor,340,5594,fulltime,1351,0.249,0.79,5,2,Southwest,1
APP-01405,2024-02-25,Dell XPS 13,3,1199,36,,314.31,FAIR,636,1782,STUDENT,297,0.185,0.61,5,0,West,0
APP-00131,2024-12-23,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,816,181,unemployed,4,0.107,0.08,4,0,midwest,0
APP-00502,2024-05-17,MAC Book Air,2,1299,36 months,23.38,425.66,exc,848,1795,part_time,638,0.368,0.22,3,0,southwest,0
APP-01371,2024-03-27,Dell XPS 13,3,1199,36,39.57,314.31,Poor,348,2667,part_time,617,0.246,0.76,5,,Southeast,0
APP-00246,2024-10-05,MAC Book Air,2,1299,24,35.07,532.07,excellent,850,3627,FULL_TIME,683,0.198,0.29,5,0,Northeast,1
APP-00276,2024-04-05,iPhone13,2,599,0,24.26,245.35,average,617,222,Unemployed,82,0.479,0.89,0,1,West,1
APP-01352,2024-04-25,Galaxy S23,1,849,-1,56.03,,good,710,10473,FULL_TIME,2186,0.214,0.43,5,0,SOUTHWEST,0
APP-01652,2024-07-07,Galaxy S23,1,849,12,56.03,543.36,gd,700,1915,Student,680,0.384,0.56,0,0,,0
APP-01498,2024-04-25,Samsung Galaxy S23,1,849,36,28.02,347.75,poor,509,3453,parttime,226,0.074,0.91,4,3,West,1
APP-01799,2024-03-04,Surface Pro,2,1599,24,43.17,654.95,exc,,-999,unemployed,,,0.25,5,0,,0
APP-01751,2024-04-19,IPHONE 14,1,799,12,52.73,511.36,GOOD,732,11648,FULL_TIME,4022,0.35,0.21,5,0,Southeast,0
APP-01673,2024-02-05,iPhone 13,2,599,12,59.3,306.69,POOR,466,9147,Self Employed,2372,0.266,0.91,4,2,West,1
APP-01922,2024-08-22,samsung galaxy s23,1,849,24,42.03,434.69,low,361,8615,SELF_EMPLOYED,2127,0.252,0.93,4,0,Southwest,0
APP-00710,2024-11-24,Microsoft Surface Pro,2,1599,24,79.15,654.95,POOR,572,7376,self_employed,2103,0.296,0.82,4,,Northeast,0
APP-00649,2024-08-08,iPad Pro,1,1099,0,29.67,,exc,804,923,STUDENT,34,0.069,0.11,3,0,NORTHEAST,0
APP-00151,2024-11-24,samsung galaxy s23,1,849,12,45.85,543.36,exc,795,238,unemployed,38,0.352,0.27,1,0,N/A,0
APP-00608,2024-05-18,iPhone13,2,599,12,39.53,306.69,GOOD,714,3,unemployed,1,13.51,0.13,3,0,Midwest,0
APP-01802,2024-07-29,iphone 13,2,599,36,16.17,196.28,Fair,596,148,unemployed,14,0.204,0.28,4,0,southwest,0
APP-01293,2024-01-11,iPhone 13,2,599,12,48.52,306.69,FAIR,608,966,STUDENT,340,0.402,0.5,3,0,WEST,0
APP-00874,2024-06-18,iPad Pro,1,1099,36,29.67,450.15,fair,624,1121,student,384,0.369,0.61,0,,south west,0
APP-00900,2024-03-30,Samsung Galaxy S22,2,649,24 months,17.52,265.83,Excellent,840,1545,Part Time,565,0.377,0.11,2,0,Southeast,0
APP-01717,2024-10-05,iPhone 14,,799,36,26.37,327.27,Poor,432,501,UNEMPLOYED,177,0.406,0.8,1,3,Southwest,1
APP-01471,2024-03-02,Dell XPS 13,3,1199,12,118.7,491.11,poor,394,7810,SELF_EMPLOYED,1423,0.197,0.82,2,1,MIDWEST,1
APP-01117,2024-12-06,Samsung Galaxy S22,2,649,36,11.68,212.66,excellent,841,1002,student,377,0.388,0.16,2,0,,1
APP-01229,2024-01-03,iPad Pro,,1099,12,89.02,703.36,FAIR,643,3493,PART_TIME,884,0.279,0.13,2,1,midwest,1
APP-01853,2024-05-29,iPhone13,2,599,24,19.77,245.35,good,N/A,1713,STUDENT,372,0.229,0.53,2,0,west,0
APP-00329,2024-06-05,MacBook Air,2,1299,36 months,28.58,425.66,GOOD,716,2306,PART_TIME,515,0.236,0.42,0,0,Northeast,0
APP-01418,2024-08-15,dell xps 13,3,1199,24,59.35,392.89,low,309,2393,SELF_EMPLOYED,802,0.36,0.9,1,3,NE,1
APP-00159,2024-01-28,Dell XPS 13,3,1199,12,97.12,491.11,fair,646,11498,Full Time,321,0.036,,2,1,midwest,0
APP-01662,2024-04-09,MAC Book Air,,1299,24,35.07,532.07,excellent,823,1516,STUDENT,439,0.313,0.1,2,0,NE,0
APP-00324,2024-07-27,MacBook Air,2,1299,36,23.38,425.66,exc,767,3011,PART_TIME,585,0.202,0.21,0,0,Northeast,0
APP-00148,2024-07-31,iphone 13,2,599,12,32.35,306.69,Excellent,754,9366,full_time,2153,0.233,0.12,1,,west,0
APP-01003,2024-03-04,Samsung Galaxy S22,2,649,36 months,14.28,212.66,GOOD,686,6025,FULL_TIME,1495,0.251,0.75,0,0,Northeast,0
APP-00838,2024-06-27,DELL XPS13,3,1199,24,39.57,392.89,Good,708,1015,student,303,0.338,0.69,5,0,North East,0
APP-00733,2024-03-03,MS Surface Pro,2,1599,24,43.17,654.95,Excellent,752,1465,student,4,0.032,0.29,0,0,SOUTHEAST,0
APP-00605,2024-04-08,iPhone13,2,599,12,48.52,306.69,Fair,581,3010,full_time,706,0.251,0.41,0,1,west,0
APP-01972,2024-06-09,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,809,4524,Full Time,1368,0.313,0.13,4,0,WEST,0
APP-00394,2024-04-20,iPhone13,2,599,36 months,19.77,196.28,Poor,474,1101,student,42,0.056,0.65,1,,Northeast,0
APP-00912,2024-04-28,Microsoft Surface Pro,2,1599,36,28.78,523.96,exc,753,3633,Full Time,1196,0.337,0.19,0,0,NORTHEAST,0
APP-01179,2024-02-21,Galaxy S22,2,649,12,52.57,332.29,Fair,621,137,unemployed,23,0.552,0.46,3,1,west,1
APP-00541,2024-02-20,iPhone14,1,,24,21.57,,Excellent,797,2307,PART_TIME,656,0.294,0.29,4,0,midwest,0
APP-00894,2024-06-10,dell xps 13,3,1199,12 months,118.7,491.11,Poor,374,5870,full_time,1411,0.261,0.74,4,3,Midwest,1
APP-01666,2024-03-21,samsung galaxy s23,1,849,36,15.28,347.75,Excellent,752,5802,Full Time,529,0.094,0.26,1,0,WEST,0
APP-00437,2024-03-15,DELL XPS13,3,1199,24,32.37,392.89,EXCELLENT,800,2963,Part Time,1043,0.363,0.1,0,0,Southwest,0
APP-00125,2024-12-09,Galaxy S22,2,649,12,64.25,332.29,Poor,394,1742,part_time,580,0.37,0.95,0,0,midwest,1
APP-01303,2024-01-26,ipad pro,1,1099,36,29.67,450.15,FAIR,667,631,unemployed,39,0.109,0.13,5,0,West,0
APP-00169,2024-09-03,MacBook Air,2,1299,24,64.3,532.07,poor,333,1078,student,309,0.346,0.84,4,0,SOUTHWEST,0
APP-01171,2024-09-20,iPhone14,1,-999,36,14.38,,excellent,771,279,UNEMPLOYED,107,0.435,0.12,4,0,WEST,0
APP-01678,2024-12-10,iPhone14,1,799,24 months,21.57,409.09,EXCELLENT,832,1829,student,383,0.221,0.22,5,0,N/A,0
APP-01441,2024-10-17,iPhone 14,1,799,24,32.36,409.09,average,585,4918,Self Employed,199,0.047,0.24,5,0,SOUTHWEST,1
APP-01286,2024-02-20,MacBook Air,2,,36,28.58,425.66,GOOD,715,9634,SELF_EMPLOYED,243,0.028,0.36,4,0,NE,0
APP-00374,2024-08-09,Apple iPad Pro,1,1099,24,54.4,562.69,bad,390,4454,SELF_EMPLOYED,1089,0.257,0.67,2,1,NORTHEAST,1
APP-00574,2025-10-15,Galaxy S22,2,649,36 months,14.28,212.66,gd,725,5919,Self Employed,1812,0.309,0.24,5,0,Northeast,0
APP-00066,2024-08-01,macbook air,2,1299,36,35.07,425.66,FAIR,598,2499,Self Employed,605,0.256,0.61,2,,MW,0
APP-00507,2024-07-31,SAMSUNG S23,1,849,36,,347.75,Fair,588,1547,part_time,64,0.056,0.84,0,1,West,1
APP-01095,2024-03-30,iPhone 13,2,599,12,39.53,306.69,GOOD,747,1801,Student,589,,0.06,5,0,SOUTHEAST,0
APP-00739,2024-08-09,iPhone 13,2,599,36,13.18,196.28,good,674,5000,fulltime,586,0.12,0.16,5,,West,0
APP-00843,2024-08-18,microsoft surface pro,2,1599,24,52.77,654.95,GOOD,720,9493,Self Employed,879,0.098,0.34,4,0,Southeast,0
APP-01735,2024-05-19,MAC Book Air,2,1299,12,105.22,665.09,fair,588,268,unemployed,75,0.672,0.34,1,1,WEST,1
APP-00721,2024-08-23,microsoft surface pro,2,1599,36,52.77,,poor,365,7217,SELF_EMPLOYED,824,0,0.89,5,0,Northeast,0
APP-00882,2024-11-18,Microsoft Surface Pro,,1599,24 months,64.76,654.95,FAIR,586,2087,parttime,642,0.339,,0,0,southwest,0
APP-01787,2024-09-01,Samsung Galaxy S22,2,649,24,21.42,265.83,gd,705,7086,self_employed,1376,0.197,0.14,3,0,WEST,0
APP-01749,2025-06-01,Apple iPhone 14,1,799,24,39.55,,bad,364,2042,PART_TIME,359,0.195,0.57,0,2,West,0
APP-01699,2024-11-24,MAC Book Air,2,1299,36,23.38,425.66,exc,828,10472,Full Time,277,0.029,0.25,3,0,southwest,0
APP-00855,2024-09-28,MacBook Air,2,1299,24 months,42.87,532.07,good,674,294,Unemployed,99,0.483,0.15,4,0,southeast,0
APP-00827,2024-07-25,MAC Book Air,2,1299,36,28.58,425.66,gd,686,10769,fulltime,461,0.045,0.25,0,0,Southeast,0
APP-00527,2024-02-07,Samsung Galaxy S22,2,649,12,64.25,332.29,low,579,272,unemployed,68,0.486,0.72,4,3,West,1
APP-01073,2024-05-12,iPhone14,1,799,24,32.36,409.09,FAIR,644,3208,PART_TIME,629,0.206,0.51,5,0,Northeast,0
APP-00813,2024-06-11,IPAD PRO,1,1099,24,44.51,562.69,FAIR,,10802,Full Time,3439,0.322,0.29,2,1,northeast,0
APP-01967,2024-12-18,MAC Book Air,2,1299,24,42.87,532.07,gd,740,1115,parttime,74,0.105,0.66,3,0,southwest,0
APP-01397,2024-07-04,iPhone 14,1,799,24,,409.09,poor,419,996,Unemployed,325,0.366,0.66,3,2,Southwest,1
APP-00237,2024-11-24,Surface Pro,2,1599,36,35.18,523.96,Good,678,3334,PART_TIME,1071,0.332,,5,0,Midwest,0
APP-00921,2024-02-06,samsung galaxy s23,1,849,24 months,34.38,434.69,FAIR,636,591,UNEMPLOYED,53,0.148,0.27,0,1,west,1
APP-01750,2024-06-19,Apple iPad Pro,1,0,24,36.27,562.69,gd,714,1191,student,132,0.141,0.93,4,0,NORTHEAST,0
APP-00367,2024-11-03,iPhone 13,2,599,24,29.65,245.35,bad,514,141,unemployed,32,0.437,0.93,5,1,WEST,1
APP-00273,2024-03-14,microsoft surface pro,2,1599,24,43.17,654.95,EXCELLENT,820,8210,Full Time,1595,0.2,0.29,3,0,SOUTHWEST,0
APP-00678,2024-05-30,Apple iPad Pro,1,1099,12,72.53,703.36,Good,717,961,unemployed,114,0.194,0.21,3,0,Midwest,0
APP-00788,2024-03-08,Microsoft Surface Pro,2,1599,24,79.15,654.95,poor,313,502,Student,74,0.305,0.84,2,1,West,1
APP-01559,2024-11-19,Dell XPS 13,3,N/A,36,26.38,314.31,Good,714,3205,parttime,775,0.25,,5,0,Midwest,0
APP-00283,2024-07-07,IPAD PRO,1,1099,36,29.67,450.15,FAIR,614,0,Full Time,,,0.17,1,0,west,0
APP-01102,2024-01-21,iPhone13,2,,36,16.17,196.28,average,643,1696,student,132,0.087,0.08,3,0,Midwest,0
APP-00215,2024-03-16,macbook air,2,1299,12,128.6,665.09,POOR,551,886,student,117,0.277,0.74,2,,Midwest,1
APP-00996,2024-07-09,Dell XPS 13,3,1199,36 months,21.58,314.31,excellent,837,4149,SELF_EMPLOYED,945,0.233,0.11,3,0,Southeast,0
APP-01523,2024-03-13,Macbook Air,2,1299,12,128.6,665.09,bad,528,819,student,129,0.315,,5,1,WEST,0
APP-00635,2024-03-31,Dell XPS-13,3,1199,12 months,64.75,491.11,excellent,766,6077,self_employed,1782,0.304,0.32,2,0,west,0
APP-01847,2024-10-29,Galaxy S23,1,849,24,22.92,434.69,excellent,839,,student,,,0.24,2,0,North East,0
APP-00250,2024-01-23,Dell XPS-13,3,1199,24,39.57,392.89,gd,728,10476,FULL_TIME,2436,0.236,0.81,4,0,Northeast,0
APP-01856,2024-04-19,IPHONE 14,1,799,12,52.73,511.36,gd,743,3266,self_employed,,,0.73,5,0,northeast,0
APP-00160,2024-06-20,Samsung Galaxy S23,1,849,12,84.05,543.36,POOR,530,1369,parttime,167,0.183,0.73,4,3,Midwest,0
APP-00401,2024-01-25,Dell XPS 13,3,1199,24,59.35,392.89,bad,342,5965,SELF_EMPLOYED,1252,0.22,,0,0,SOUTHWEST,1
APP-00734,2024-02-15,IPAD PRO,1,1099,24,36.27,562.69,gd,707,2884,part_time,,,0.57,5,0,midwest,0
APP-00529,2024-06-16,dell xps 13,3,1199,36,39.57,314.31,bad,547,3435,PART_TIME,1119,0.337,0.84,1,3,Midwest,0
APP-00267,2024-10-24,Galaxy S22,2,649,24 months,17.52,265.83,exc,843,3244,part_time,865,0.272,0.17,5,0,northeast,0
APP-00865,2024-01-09,Samsung Galaxy S22,2,649,24,26.28,265.83,average,668,7082,FULL_TIME,81,0.015,0.74,1,1,NORTHEAST,0
